1	0.811
1001	0.261
2001	0.729
3001	0.347
4001	1.129
5001	1.08
6001	1.198
7001	0.474
8001	0.914
9001	0.517
10001	1.286
11001	1.196
12001	1.286
13001	1.551
14001	0.984
15001	1.6
16001	1.391
17001	1.333
18001	1.444
19001	1.746
20001	1.202
21001	1.833
22001	1.634
23001	1.607
24001	1.75
25001	2.076
26001	1.631
27001	2.293
28001	2.116
29001	2.098
30001	2.257
31001	2.61
32001	2.171
33001	2.903
34001	2.788
35001	2.963
36001	3.23
37001	2.654
38001	3.271
39001	2.997
40001	2.935
41001	2.999
42001	3.231
43001	3.657
44001	3.308
45001	3.069
46001	3.014
47001	3.068
48001	3.761
49001	3.196
50001	3.731
51001	3.469
52001	3.37
53001	3.501
54001	3.899
55001	4.349
56001	4.035
57001	3.909
58001	3.937
59001	3.995
60001	4.419
61001	3.971
62001	4.808
63001	4.844
64001	5.036
65001	4.425
66001	4.98
67001	4.695
68001	5.451
69001	5.491
70001	4.716
71001	5.203
72001	5.601
73001	5.245
74001	5.033
75001	5.018
76001	5.215
77001	5.587
78001	5.281
79001	6.066
80001	6.166
81001	6.351
82001	5.794
83001	6.51
84001	6.273
85001	6.049
86001	6.004
87001	6.372
88001	6.049
89001	6.764
90001	6.679
91001	6.879
92001	7.097
93001	6.468
94001	7.185
95001	7.303
96001	7.26
97001	7.419
98001	7.088
99001	7.655
