1	0.953
1001	0.317
2001	0.669
3001	1.119
4001	0.682
5001	0.354
6001	1.136
7001	1.036
8001	1.049
9001	1.175
10001	1.423
11001	0.94
12001	1.551
13001	1.162
14001	0.895
15001	1.738
16001	1.714
17001	1.824
18001	2.043
19001	1.398
20001	1.881
21001	1.477
22001	2.186
23001	2.031
24001	2.006
25001	2.201
26001	2.441
27001	2.797
28001	2.285
29001	2.872
30001	2.674
31001	2.552
32001	2.553
33001	2.652
34001	2.909
35001	3.29
36001	2.814
37001	3.461
38001	3.241
39001	3.152
40001	3.169
41001	3.366
42001	3.741
43001	3.189
44001	3.905
45001	6.178
46001	7.277
47001	4.031
48001	4.282
49001	3.757
50001	4.165
51001	4.659
52001	4.3
53001	4.066
54001	5.006
55001	5.059
56001	5.233
57001	4.539
58001	4.995
59001	4.554
60001	5.306
61001	5.185
62001	5.221
63001	5.367
64001	5.656
65001	5.06
66001	5.621
67001	5.285
68001	6.102
69001	6.054
70001	6.121
71001	6.338
72001	6.506
73001	6.118
74001	6.705
75001	6.595
76001	6.526
77001	6.594
78001	6.776
79001	7.146
80001	6.625
81001	7.221
82001	6.973
83001	6.871
84001	6.864
85001	7.036
86001	7.454
87001	7.95
88001	7.558
89001	7.363
90001	8.263
91001	11.701
92001	7.845
93001	8.208
94001	7.748
95001	8.384
96001	8.145
97001	8.175
98001	8.365
99001	8.61
