1	0.591
1001	3.219
2001	9.274
3001	21.201
4001	36.613
5001	57.347
6001	84.544
7001	114.306
8001	154.141
9001	193.627
10001	246.982
11001	289.195
12001	345.581
13001	409.646
14001	478.423
15001	545.044
16001	626.146
17001	705.644
18001	794.714
19001	900.606
20001	980.43
21001	1084.7
22001	1197.01
23001	1313.8
24001	1438.79
25001	1563.38
26001	1691.33
27001	1839.99
28001	1948.28
29001	2102.84
30001	2259.92
31001	2415.68
32001	2571.51
33001	2739.96
34001	2922.01
35001	3094.21
36001	3272.15
37001	3459.6
38001	3671.69
39001	3856.14
40001	4073.45
41001	4277.42
42001	4464.13
43001	4723.55
44001	4933.07
45001	5186.48
46001	5423.25
47001	5650.35
48001	5925.85
49001	6177.49
