1	0.092
1001	2.561
2001	9.191
3001	19.531
4001	34.45
5001	56.942
6001	78.338
7001	104.393
8001	142.927
9001	184.572
10001	222.038
11001	278.719
12001	328.178
13001	390.062
14001	452.133
15001	514.64
16001	605.082
17001	684.704
18001	750.579
19001	845.415
20001	929.996
21001	1064.67
22001	1194.02
23001	1253.5
24001	1391.98
25001	1545.95
26001	1668.31
27001	1747.34
28001	1891.53
29001	1982.41
30001	2175.49
31001	2338.99
32001	2431.24
33001	2639.57
34001	2786.29
35001	3019.23
36001	3195.08
37001	3314.76
38001	3529.6
39001	3726.56
40001	3922.5
41001	4157.91
42001	4323.05
43001	4550.69
44001	4736.61
45001	4923.92
46001	5181.26
47001	5428.7
48001	5627.26
49001	5848.25
