1	0.045
1001	0.442
2001	0.845
3001	0.38
4001	1.043
5001	0.826
6001	0.743
7001	0.785
8001	0.951
9001	0.254
10001	0.679
11001	0.216
12001	0.892
13001	0.843
14001	0.872
15001	0.922
16001	1.051
17001	0.294
18001	0.658
19001	1.171
20001	0.805
21001	0.547
22001	0.402
23001	1.361
24001	0.441
25001	0.706
26001	1.1
27001	0.558
28001	1.138
29001	0.81
30001	0.648
31001	0.612
32001	0.665
33001	0.787
34001	1.334
35001	0.896
36001	1.544
37001	0.961
38001	1.525
39001	1.281
40001	1.364
41001	1.5
42001	1.09
43001	1.556
44001	1.281
45001	1.3
46001	1.184
47001	1.143
48001	1.732
49001	0.87
50001	1.198
51001	1.725
52001	1.243
53001	1.812
54001	1.502
55001	1.275
56001	1.175
57001	1.15
58001	1.24
59001	1.37
60001	1.674
61001	1.302
62001	1.938
63001	1.815
64001	1.82
65001	2.05
66001	1.309
67001	1.662
68001	1.133
69001	1.833
70001	1.843
71001	1.802
72001	1.153
73001	1.366
74001	1.849
75001	1.572
76001	2.026
77001	1.936
78001	1.567
79001	1.479
80001	1.309
81001	1.309
82001	1.426
83001	1.519
84001	2.044
85001	2.158
86001	1.912
87001	1.632
88001	1.606
89001	1.63
90001	1.801
91001	1.979
92001	2.421
93001	1.937
94001	1.591
95001	2.435
96001	1.557
97001	1.651
98001	1.838
99001	3.167
