1	0.91
1001	1.041
2001	3.398
3001	7.738
4001	12.806
5001	20.26
6001	30.324
7001	41.961
8001	55.393
9001	70.192
10001	90.087
11001	113.096
12001	132.64
13001	156.65
14001	183.699
15001	214.952
16001	247.916
17001	280.547
18001	319.153
19001	353.572
20001	393.546
21001	465.168
22001	487.26
23001	533.737
24001	585.099
25001	641.652
26001	696.476
27001	751.805
28001	820.48
29001	883.411
30001	952.215
31001	1010.52
32001	1076.34
33001	1145.54
34001	1228.45
35001	1303.68
36001	1381.83
37001	1465.67
38001	1574.02
39001	1626.03
40001	1725.33
41001	1829.56
42001	1918.02
43001	2016.87
44001	2113.14
45001	2216.07
46001	2309.97
47001	2421.01
48001	2521.82
49001	2629.61
