1	0.826
1001	1.232
2001	4.619
3001	9.112
4001	16.77
5001	25.59
6001	36.694
7001	49.966
8001	65.404
9001	83.242
10001	102.072
11001	122.364
12001	146.032
13001	170.95
14001	198.194
15001	227.212
16001	258.606
17001	292.279
18001	344.983
19001	364.565
20001	403.06
21001	445.121
22001	488.293
23001	532.616
24001	580.349
25001	636.079
26001	680.525
27001	734.999
28001	790.379
29001	848.035
30001	907.44
31001	968.326
32001	1034.34
33001	1098
34001	1169.41
35001	1255.85
36001	1306.54
37001	1380.19
38001	1454.76
39001	1531.19
40001	1612.38
41001	1693.47
42001	1793.1
43001	1874.76
44001	1971.81
45001	2040.68
46001	2134.69
47001	2229.04
48001	2322.99
49001	2417.66
