1	0.644
1001	2.637
2001	12.353
3001	25.919
4001	45.633
5001	73.894
6001	104.011
7001	145.654
8001	191.141
9001	248.723
10001	304.346
11001	369.621
12001	443.573
13001	532.333
14001	612.052
15001	707.693
16001	805.337
17001	912.074
18001	1030.97
19001	1152.71
20001	1274.92
21001	1449.98
22001	1582.56
23001	1747.83
24001	1869.25
25001	2031.12
26001	2237.83
27001	2383.64
28001	2573.41
29001	2764.12
30001	2964.14
31001	3168.34
32001	3407.21
33001	3610.17
34001	3845.72
35001	4101.25
36001	4327.28
37001	4574.13
38001	4830.34
39001	5065.85
40001	5328.3
41001	5614.33
42001	5922.85
43001	6213.61
44001	6500.43
45001	6832.29
46001	7157.39
47001	7444.28
48001	7803.09
49001	8150.09
