1	1
1001	2.47
2001	9.612
3001	20.691
4001	36.731
5001	58.279
6001	85.961
7001	115.419
8001	151.619
9001	192.218
10001	240.556
11001	291.824
12001	349.454
13001	411.067
14001	479.918
15001	558.083
16001	635.673
17001	741.183
18001	827.494
19001	925.567
20001	1016.8
21001	1141.61
22001	1255.01
23001	1401.76
24001	1511.53
25001	1626.18
26001	1749.19
27001	1888.26
28001	2068.45
29001	2202.29
30001	2391.54
31001	2537.23
32001	2707.75
33001	2908.57
34001	3085.73
35001	3263.03
36001	3460.07
37001	3684.97
38001	3956.39
39001	4157.49
40001	4371.86
41001	4548.8
42001	4795.54
43001	5052.32
44001	5294.25
45001	5524.39
46001	5767.44
47001	5987.03
48001	6294.05
49001	6535.25
