1	0.25
1001	0.609
2001	0.976
3001	0.459
4001	1.033
5001	0.763
6001	0.587
7001	0.494
8001	0.51
9001	0.639
10001	0.877
11001	1.273
12001	0.729
13001	1.317
14001	1.011
15001	1.829
16001	1.863
17001	1.897
18001	2.031
19001	1.283
20001	1.645
21001	2.175
22001	1.779
23001	1.507
24001	2.335
25001	2.267
26001	2.334
27001	2.538
28001	1.83
29001	2.211
30001	2.712
31001	2.343
32001	2.082
33001	2.94
34001	2.904
35001	3.006
36001	3.245
37001	2.598
38001	3.194
39001	3.102
40001	2.937
41001	2.801
42001	2.774
43001	2.809
44001	2.946
45001	3.284
46001	3.658
47001	3.134
48001	3.137
49001	3.895
50001	3.977
51001	4.089
52001	4.217
53001	3.519
54001	3.883
55001	4.333
56001	3.881
57001	4.722
58001	4.614
59001	4.583
60001	4.654
61001	4.867
62001	4.106
63001	4.465
64001	4.979
65001	4.593
66001	4.348
67001	5.531
68001	4.576
69001	4.943
70001	5.194
71001	5.563
72001	5.042
73001	5.734
74001	5.534
75001	5.34
76001	5.802
77001	5.621
78001	5.82
79001	6.12
80001	5.631
81001	5.382
82001	6.091
83001	6.478
84001	5.588
85001	5.639
86001	6.174
87001	6.44
88001	6.986
89001	6.483
90001	6.049
91001	6.874
92001	7.028
93001	7.12
94001	6.437
95001	6.696
96001	7.005
97001	6.527
98001	7.487
99001	7.347
