1	0.635
1001	0.03
2001	0.462
3001	1.027
4001	0.742
5001	0.663
6001	0.659
7001	0.784
8001	1.037
9001	0.44
10001	0.961
11001	0.645
12001	0.457
13001	0.401
14001	0.479
15001	0.748
16001	1.166
17001	0.667
18001	1.294
19001	1.163
20001	1.114
21001	1.253
22001	1.528
23001	0.843
24001	1.288
25001	0.879
26001	1.662
27001	1.616
28001	1.593
29001	1.74
30001	1.033
31001	1.441
32001	0.987
33001	1.682
34001	1.608
35001	1.601
36001	1.775
37001	1.143
38001	1.707
39001	1.266
40001	1.961
41001	1.778
42001	1.734
43001	1.851
44001	2.057
45001	1.424
46001	1.925
47001	1.582
48001	1.752
49001	1.656
50001	1.631
51001	1.791
52001	2.081
53001	1.572
54001	2.103
55001	1.765
56001	1.653
57001	2.632
58001	1.757
59001	1.989
60001	2.31
61001	1.845
62001	2.553
63001	2.371
64001	2.381
65001	2.414
66001	2.599
67001	2.943
68001	2.452
69001	2.242
70001	2.106
71001	2.254
72001	2.482
73001	2.767
74001	3.122
75001	2.713
76001	2.301
77001	5.302
78001	2.757
79001	3.18
80001	2.797
81001	3.266
82001	3.132
83001	3.585
84001	3.381
85001	2.577
86001	2.83
87001	3.181
88001	3.741
89001	3.591
90001	3.342
91001	3.436
92001	3.1
93001	3.269
94001	3.525
95001	3.188
96001	3.059
97001	4.013
98001	3.731
99001	3.103
