1	0.828
1001	1.17
2001	4.549
3001	10.176
4001	19.001
5001	29.266
6001	41.669
7001	56.093
8001	72.731
9001	90.912
10001	114.22
11001	136.764
12001	162.938
13001	190.299
14001	220.83
15001	252.295
16001	287.878
17001	324.409
18001	362.976
19001	403.956
20001	452.383
21001	493.869
22001	544.083
23001	591.577
24001	644.387
25001	698.527
26001	755.738
27001	815.57
28001	877.553
29001	942.151
30001	1011.07
31001	1078.25
32001	1148.18
33001	1218.02
34001	1293.27
35001	1372.53
36001	1450.22
37001	1533.38
38001	1615.58
39001	1703.5
40001	1792.16
41001	1877.93
42001	1975.27
43001	2077.57
44001	2168.41
45001	2283.14
46001	2438.48
47001	2491.17
48001	2586.64
49001	2688.93
50001	2842.52
51001	2914.34
52001	3023.86
53001	3147.58
54001	3258.57
55001	3399.97
56001	3506.33
57001	3660.64
58001	3766.66
59001	3960.17
60001	4028.29
61001	4166.56
62001	4292.04
63001	4461.21
64001	4591.58
65001	4757.3
66001	4911.49
67001	5005.65
68001	5321.44
69001	5329.73
70001	5486
71001	5644.26
72001	5804.68
73001	5950.19
74001	6130.47
75001	6277.19
76001	6473.56
77001	6640.63
78001	6814.16
79001	6960.39
80001	7164.08
81001	7332.58
82001	7518.03
83001	7727.38
84001	7889.57
85001	8147.31
86001	8246.59
87001	8450.5
88001	8670.32
89001	8851.64
90001	9068.68
91001	9263.26
