1	0.772
1001	0.874
2001	3.243
3001	7.446
4001	13.307
5001	20.831
6001	30.09
7001	42.974
8001	56.935
9001	73.965
10001	93.809
11001	115.63
12001	140.432
13001	167.372
14001	200.687
15001	232.493
16001	266.09
17001	308.416
18001	345.656
19001	396.082
20001	443.601
21001	485.832
22001	553.709
23001	594.878
24001	659.561
25001	716.024
26001	787.257
27001	846.516
28001	924.608
29001	996.932
30001	1066.73
31001	1151.41
32001	1229.09
33001	1325.03
34001	1410.64
35001	1506.18
36001	1596.24
37001	1694.29
38001	1788.06
39001	1894.3
40001	1998.44
41001	2112.67
42001	2220.98
43001	2337.72
44001	2460.97
45001	2615.77
46001	2719.45
47001	2834.13
48001	2958.22
49001	3105.18
