1	0.685
1001	1.185
2001	4.683
3001	9.236
4001	17.341
5001	25.657
6001	37.258
7001	50.068
8001	65.037
9001	82.326
10001	101.734
11001	122.253
12001	146.001
13001	171.059
14001	198.43
15001	227.219
16001	260.782
17001	302.276
18001	327.034
19001	364.016
20001	405.957
21001	448.802
22001	490.924
23001	535.825
24001	580.567
25001	629.442
26001	681.36
27001	735.597
28001	791.078
29001	849.276
30001	908.848
31001	969.675
32001	1032.11
33001	1097.37
34001	1164.21
35001	1234.62
36001	1305.94
37001	1378.34
38001	1457.75
39001	1531.59
40001	1610.19
41001	1707.62
42001	1776.97
43001	1863.94
44001	1950.48
45001	2040.81
46001	2131.43
47001	2227.1
48001	2321.71
49001	2418.9
