1	0.998
1001	0.379
2001	0.763
3001	0.254
4001	0.853
5001	0.562
6001	0.381
7001	0.313
8001	0.407
9001	0.56
10001	0.805
11001	0.17
12001	0.624
13001	0.192
14001	0.858
15001	0.655
16001	0.532
17001	0.518
18001	0.661
19001	0.893
20001	0.222
21001	0.583
22001	0.111
23001	0.74
24001	0.502
25001	0.348
26001	0.299
27001	0.359
28001	0.54
29001	0.801
30001	0.298
31001	0.789
32001	0.403
33001	0.054
34001	0.848
35001	0.752
36001	0.77
37001	0.839
38001	0.086
39001	0.451
40001	0.913
41001	0.385
42001	0.088
43001	1.009
44001	0.956
45001	0.919
46001	0.924
47001	1.014
48001	0.669
49001	0.048
